4096,0.25576365,1.7074003,0.2551,1.7119526
896,0.41341817,1.5001314,0.4094,1.5348377
5015,0.73447275,0.8774091,0.7277,0.9109531
10685,0.94494545,0.18965511,0.9359,0.22818327
7271,0.9031091,0.34022018,0.9009,0.35068244
5655,0.88976365,0.39462557,0.8882,0.41252348
8229,0.9011273,0.3788239,0.8927,0.41632813
6655,0.84894544,0.5366399,0.8423,0.5742228
5725,0.8263636,0.6174716,0.8315,0.629441
8355,0.9282,0.24748462,0.922,0.2718009
7513,0.73416364,0.87303877,0.7352,0.9232842
8096,0.8386545,0.55678064,0.8465,0.556117
1618,0.45416364,1.3640296,0.4552,1.4059471
2407,0.74512726,0.8364669,0.7365,0.85001904
8511,0.8882909,0.40506116,0.8869,0.42054054
4034,0.8094182,0.6839906,0.809,0.7390419
6463,0.9067818,0.3360205,0.9033,0.36039683
8354,0.24494545,1.6954148,0.2411,1.7004594
5884,0.8902182,0.40207484,0.8859,0.44089037
3289,0.21992727,1.7727878,0.2292,1.7776656
9912,0.73965454,0.7841064,0.7422,0.80630946
4987,0.8181273,0.64476216,0.8235,0.6683025
9793,0.93774545,0.21849604,0.9295,0.24607956
8843,0.87021816,0.45044157,0.872,0.44468465
862,0.2654,1.73372,0.2672,1.7478926
3362,0.8132182,0.62641937,0.815,0.6478484
2438,0.6663273,0.97845453,0.6728,0.9920939
4109,0.8736182,0.4443682,0.8705,0.46297675
4788,0.8828545,0.41462037,0.88,0.43188438
3283,0.34563637,1.4570692,0.3483,1.4812857
9136,0.19174546,1.8451736,0.1935,1.8417525
8201,0.9218909,0.2707751,0.9159,0.29458684
5685,0.9251818,0.26606238,0.9182,0.2932343
9307,0.9134,0.317335,0.9074,0.35772064
7343,0.92710906,0.2520277,0.9185,0.2764818
8070,0.9430364,0.20026068,0.9375,0.21933118
9304,0.92121816,0.28635624,0.9109,0.353952
9013,0.93125457,0.23496434,0.9276,0.25967088
10503,0.9518,0.16602443,0.945,0.1961739
9240,0.9216545,0.26631367,0.9136,0.3121961
5646,0.77763635,0.7952901,0.7773,0.8435576
5662,0.47230908,1.3387781,0.489,1.3240136
3282,0.87136364,0.45007628,0.8664,0.46092907
4061,0.19316363,2.1611717,0.188,2.154728
5723,0.88845456,0.38579738,0.8855,0.3889753
821,0.36734545,1.5393711,0.3688,1.5627066
8445,0.88118184,0.4367784,0.8737,0.49656382
4835,0.8718,0.45370522,0.8731,0.45591065
9085,0.9318909,0.23404992,0.9241,0.27062818
4895,0.9085091,0.32480586,0.9064,0.33588976
6785,0.8710182,0.48576573,0.8657,0.5315546
5687,0.8858909,0.4091125,0.8839,0.42026109
4822,0.89934546,0.35614526,0.9027,0.35579613
5697,0.91441816,0.30973476,0.9083,0.32395947
4005,0.7050909,0.92402214,0.7102,0.9429876
8821,0.9299818,0.24943602,0.9269,0.26087233
5559,0.8788364,0.4357954,0.8784,0.44024062
3333,0.57936364,1.201915,0.5841,1.2247527
11153,0.9319818,0.2394032,0.9195,0.30822518
5019,0.80187273,0.6807356,0.8073,0.68469006
3367,0.77434546,0.73300445,0.7749,0.7589227
8070,0.9361454,0.22414687,0.9321,0.23825908
9430,0.9064909,0.34918398,0.8963,0.39486817
8138,0.92570907,0.2582918,0.9188,0.2789149
5649,0.7600909,0.8782163,0.7675,0.85332656
7345,0.9161818,0.2865696,0.915,0.29293156
9174,0.90325457,0.3498908,0.9008,0.38276112
6366,0.8909818,0.38056767,0.8874,0.38877392
4009,0.8246545,0.62140113,0.8287,0.6394019
5626,0.85074544,0.5440567,0.8467,0.5567867
8209,0.9067818,0.34154385,0.9034,0.35011002
3195,0.8034,0.68048596,0.8089,0.6745649
10924,0.24552727,1.8000817,0.248,1.7980967
2449,0.79652727,0.6830836,0.7938,0.6940552
9817,0.9139091,0.30370224,0.9083,0.33696258
5621,0.85316366,0.5373065,0.8563,0.536605
4251,0.80947274,0.65544856,0.8094,0.6779177
1657,0.24367273,1.7484006,0.2424,1.749352
9815,0.9355091,0.22455986,0.9269,0.25132132
2440,0.3592909,1.6260139,0.3667,1.604241
8954,0.9264,0.25630793,0.9235,0.2743486
4978,0.7638364,0.74518347,0.7668,0.7747388
8973,0.90476364,0.33530036,0.9035,0.33738256
4769,0.2091091,2.0600603,0.2149,2.0556138
7911,0.764,0.83820957,0.7689,0.840325
6604,0.77329093,0.7860764,0.7731,0.82640135
4995,0.83172727,0.61523485,0.828,0.6804888
3195,0.7822545,0.7250326,0.7882,0.7149254
6479,0.9153091,0.3068275,0.9086,0.3318513
7450,0.3458,1.580194,0.3474,1.5875326
8311,0.7106364,0.8382316,0.7115,0.8464583
4140,0.75961816,0.8344062,0.7634,0.843759
4064,0.8157091,0.6216368,0.8173,0.6218642
1619,0.661,0.98035073,0.664,0.9904591
3256,0.7059091,0.94309217,0.7105,0.9686917
10151,0.7167636,0.8464088,0.7261,0.88597673
4902,0.71723634,0.8821286,0.7213,0.9391521
6552,0.68654543,0.94163245,0.6846,1.0157938
7557,0.77092725,0.7723627,0.7733,0.81288916
3307,0.75929093,0.80420744,0.7625,0.82873845
