1593,0.47343636,1.3983736,0.4656,1.4363182
2379,0.50536364,1.294494,0.5036,1.3274478
2456,0.79532725,0.6492022,0.7978,0.6550689
809,0.39936364,1.5196892,0.4007,1.53773
3255,0.87987274,0.42197785,0.8739,0.4421063
2399,0.6502182,1.0174767,0.6573,1.0389547
3200,0.45634547,1.4561853,0.4574,1.4660436
2407,0.79703635,0.6815701,0.7971,0.6846042
3195,0.8273636,0.5742837,0.8278,0.5837685
2407,0.74527276,0.7558642,0.7516,0.7555514
1645,0.6872727,1.004602,0.6855,1.0197451
831,0.25132728,1.7747498,0.2517,1.7869008
838,0.36310908,1.5958179,0.3572,1.6152039
2391,0.46507272,1.3797256,0.4622,1.4281642
4056,0.8978364,0.35477024,0.8914,0.37936193
3230,0.8306364,0.57432175,0.8318,0.5848206
2447,0.8052,0.6331891,0.8053,0.64487326
3186,0.71009094,0.940998,0.7241,0.94748926
2393,0.6885273,1.0127904,0.688,1.0331873
1619,0.22378182,1.8247867,0.218,1.821248
2407,0.8030546,0.6870736,0.7958,0.70660806
1617,0.68063635,1.0047332,0.6743,1.0261714
2379,0.37623635,1.5829072,0.3775,1.5937665
3210,0.87807274,0.4229113,0.8751,0.43917555
3195,0.80323637,0.6176688,0.8047,0.6312614
3248,0.86129093,0.479376,0.8594,0.49703366
1595,0.44087273,1.3579793,0.4431,1.4055959
2425,0.7440909,0.8177061,0.7443,0.84629065
3223,0.22147273,1.7357233,0.2182,1.7396696
809,0.37592727,1.5154848,0.3741,1.5439327
2393,0.45332727,1.4016554,0.4675,1.3978798
3260,0.8739273,0.44711637,0.8723,0.4553978
2435,0.79458183,0.69247156,0.7945,0.68987167
3230,0.8453818,0.56923866,0.84,0.5933163
3223,0.8144909,0.5981526,0.8119,0.6164626
2419,0.8072909,0.63744944,0.8064,0.6537933
1619,0.6366909,1.0141248,0.6407,1.0260276
3210,0.8374182,0.55969095,0.8416,0.5567325
4847,0.86963636,0.45849347,0.8684,0.4736495
821,0.36209092,1.5584968,0.3592,1.5862347
1606,0.6003636,1.0829672,0.5927,1.105298
3200,0.81052727,0.687043,0.8051,0.7329167
4788,0.8971273,0.36531824,0.8969,0.3858157
2449,0.7849454,0.70085454,0.787,0.7137797
1606,0.6458182,1.0203779,0.6529,1.025355
821,0.4109091,1.5020123,0.4061,1.5259674
3210,0.8446,0.51383144,0.8507,0.51033884
819,0.3768,1.644402,0.3778,1.6613752
2419,0.4974909,1.4304433,0.4953,1.423106
3999,0.8853818,0.40180743,0.8827,0.42630512
2407,0.7930545,0.66751117,0.7911,0.6783046
4015,0.88665456,0.39336357,0.886,0.39261854
4830,0.8970909,0.35450885,0.8899,0.3860204
2407,0.23054546,1.9177449,0.2294,1.9208035
2426,0.7732,0.73702526,0.771,0.744083
3215,0.8297455,0.59887314,0.8225,0.6160414
3983,0.8544,0.53033954,0.8561,0.5475103
4805,0.9174182,0.29511845,0.9119,0.313402
3225,0.81927276,0.6089956,0.8289,0.6017653
4822,0.92161816,0.27824476,0.9137,0.3112969
3225,0.69194543,0.9602338,0.6959,0.96030813
833,0.24832727,1.7387826,0.2464,1.742665
3195,0.82927275,0.59557426,0.8311,0.61160064
4015,0.8573273,0.49536604,0.8544,0.49723423
4851,0.9109455,0.31709066,0.8998,0.3593001
819,0.37496364,1.5734245,0.375,1.5831393
3195,0.82356364,0.614947,0.8262,0.6175367
2393,0.69814545,0.97042507,0.6977,0.98555213
825,0.31256363,1.637914,0.3125,1.6522808
3225,0.8801818,0.41945007,0.8764,0.43508407
2447,0.8017273,0.6290646,0.8081,0.6380797
4819,0.8992909,0.3587366,0.8963,0.38420203
3240,0.8787091,0.42494932,0.8745,0.44398242
3180,0.77583635,0.75597703,0.7761,0.77545094
2412,0.57554543,1.0632628,0.5783,1.0770763
2407,0.80185455,0.6253688,0.8067,0.6316276
3210,0.86816365,0.45322368,0.8652,0.46634394
2419,0.6257091,1.0606754,0.6273,1.0723575
3180,0.77016366,0.78678215,0.7721,0.8207896
2399,0.70247275,0.96487504,0.7139,0.9842609
3240,0.8549455,0.49977595,0.8509,0.5254269
3255,0.8322727,0.5765799,0.832,0.60539895
1625,0.5503273,1.1037261,0.5521,1.1285318
1645,0.7032545,0.9755868,0.703,1.002448
2435,0.80570906,0.6727292,0.8029,0.6883957
3210,0.37932727,2.0403044,0.3761,2.0394654
1619,0.69683635,0.89927995,0.6962,0.9224884
3983,0.85818183,0.51471895,0.8512,0.52907664
3225,0.8652,0.4646939,0.8632,0.47189018
2399,0.7594909,0.8014504,0.7563,0.83380926
1606,0.5885091,1.2108887,0.5909,1.1966267
3999,0.8904727,0.37780505,0.8853,0.39145964
2419,0.7854364,0.67389685,0.7856,0.6849291
4034,0.8805636,0.41169053,0.8808,0.41551378
2465,0.8036909,0.6357347,0.8013,0.65203303
2393,0.68923634,0.9373676,0.6948,0.9528743
3195,0.83230907,0.57024735,0.8305,0.58483547
3999,0.86187273,0.47309706,0.8628,0.4731114
4805,0.9125818,0.30221343,0.9064,0.32083866
831,0.36183637,1.5454497,0.3643,1.5700957
