0,0.7132739
100,0.44651842
200,0.36739755
300,0.35905614
400,0.35555232
500,0.31903246
600,0.2945921
700,0.25314075
800,0.2418029
900,0.22421162
1000,0.21313404
1100,0.21465082
1200,0.20029873
1300,0.20418493
1400,0.20272352
1500,0.18713807
1600,0.17156777
1700,0.13621336
1800,0.20782505
1900,0.096460104
2000,0.07755011
2100,0.05933651
2200,0.059000615
2300,0.05207804
2400,0.05666275
2500,0.049379442
2600,0.056086
2700,0.047002923
2800,0.051835027
2900,0.046068184
3000,0.046464104
3100,0.05172499
3200,0.05069734
3300,0.04556109
3400,0.053633276
3500,0.053222608
3600,0.044609062
3700,0.050703507
3800,0.051633388
3900,0.04445234
4000,0.050935432
4100,0.051947206
4200,0.0454192
4300,0.045481715
4400,0.0494646
4500,0.049833592
4600,0.050729237
4700,0.045719646
4800,0.045988515
4900,0.045700587
5000,0.04514503
5100,0.04846749
5200,0.049395394
5300,0.044093683
5400,0.042900413
5500,0.042874783
5600,0.04592772
5700,0.046307318
5800,0.04323294
5900,0.04888265
6000,0.043867078
6100,0.04283704
6200,0.040204868
6300,0.04251111
6400,0.040595185
6500,0.03905704
6600,0.057445806
6700,0.037563372
6800,0.02485214
6900,0.029953033
7000,0.020063506
7100,0.022828422
7200,0.022836436
7300,0.023767577
7400,0.02574595
7500,0.02184799
7600,0.017078072
7700,0.035030406
7800,0.02005828
7900,0.013997357
8000,0.020581704
8100,0.012832701
8200,0.017003445
8300,0.014019089
8400,0.014659023
8500,0.011767301
8600,0.011728464
8700,0.010906102
8800,0.013918402
8900,0.01581309
9000,0.018769976
9100,0.00864849
9200,0.011335994
9300,0.009725671
9400,0.011280055
9500,0.008616673
9600,0.012482198
9700,0.011863315
9800,0.008557393
9900,0.017545763
10000,0.009545737
10100,0.010931118
10200,0.012337824
10300,0.01084685
10400,0.010139386
10500,0.014084751
10600,0.014209976
10700,0.012390701
10800,0.011101044
10900,0.008604993
11000,0.009546259
11100,0.008373129
11200,0.009036396
11300,0.011495275
11400,0.01046866
11500,0.01096093
11600,0.012014585
11700,0.008828257
11800,0.009909046
11900,0.0075957053
12000,0.010229653
12100,0.009229448
12200,0.00896331
12300,0.010566743
12400,0.01684591
12500,0.009259078
12600,0.012087953
12700,0.010046062
12800,0.014156504
12900,0.009516037
13000,0.024221594
13100,0.014818105
13200,0.014757061
13300,0.013284061
13400,0.010023874
13500,0.014962794
13600,0.0083214585
13700,0.0075234147
13800,0.0081386715
13900,0.0073437775
14000,0.008311416
14100,0.0210424
14200,0.0075639626
14300,0.011499135
14400,0.011203108
14500,0.010501245
14600,0.008478327
14700,0.007188252
14800,0.013801201
14900,0.009925534
15000,0.013943582
15100,0.012112276
15200,0.007358513
15300,0.012806869
15400,0.007395527
15500,0.012103657
