0,0.04,2.3354695
1,0.1,2.304133
2,0.15,2.2861516
3,0.18,2.2734525
4,0.1,2.300725
5,0.12,2.2816513
6,0.13,2.2879498
7,0.12,2.2801971
8,0.03,2.311894
9,0.12,2.2819598
10,0.14,2.2718225
11,0.07,2.2960012
12,0.11,2.2860746
13,0.11,2.285374
14,0.06,2.2879217
15,0.17,2.2769606
16,0.14,2.258528
17,0.13,2.2700388
18,0.12,2.261604
19,0.12,2.2831728
20,0.13,2.272976
21,0.17,2.245881
22,0.13,2.2621922
23,0.13,2.26307
24,0.16,2.250187
25,0.15,2.2639136
26,0.15,2.2696013
27,0.18,2.252313
28,0.13,2.243545
29,0.14,2.2571044
30,0.19,2.249354
31,0.17,2.2267046
32,0.13,2.2627075
33,0.2,2.2350044
34,0.21,2.2341208
35,0.16,2.2540786
36,0.12,2.2591984
37,0.21,2.2372646
38,0.2,2.237786
39,0.17,2.2386954
40,0.18,2.2415786
41,0.21,2.2236698
42,0.21,2.2313213
43,0.21,2.26292
44,0.18,2.2351186
45,0.22,2.238337
46,0.2,2.2260678
47,0.26,2.2014318
48,0.24,2.2330613
49,0.21,2.2244737
50,0.16,2.2328444
51,0.28,2.2091885
52,0.22,2.210366
53,0.23,2.2214026
54,0.32,2.1889858
55,0.29,2.230082
56,0.35,2.1898484
57,0.29,2.1949522
58,0.26,2.1964169
59,0.38,2.1844056
60,0.36,2.200313
61,0.32,2.1850986
62,0.36,2.1838555
63,0.34,2.2081037
64,0.33,2.1912153
65,0.33,2.1669643
66,0.38,2.1742227
67,0.37,2.1835508
68,0.34,2.1676493
69,0.42,2.1301692
70,0.29,2.1738424
71,0.48,2.108142
72,0.41,2.1451335
73,0.4,2.1549964
74,0.39,2.1364431
75,0.38,2.152694
76,0.46,2.12947
77,0.4,2.1294851
78,0.35,2.1537218
79,0.42,2.109194
80,0.42,2.113977
81,0.32,2.1510456
82,0.34,2.1154077
83,0.4,2.0927215
84,0.43,2.1290119
85,0.36,2.1348994
86,0.42,2.088901
87,0.32,2.1274605
88,0.34,2.1316326
89,0.41,2.1035748
90,0.53,2.0379074
91,0.37,2.0932608
92,0.37,2.0842505
93,0.28,2.1490755
94,0.46,2.0662498
95,0.43,2.0679307
96,0.38,2.0531428
97,0.42,2.0316575
98,0.44,2.0335867
99,0.41,2.0377054
100,0.39,2.079758
101,0.48,2.0259502
102,0.49,2.0347064
103,0.47,2.0392697
104,0.57,1.9699765
105,0.5,1.9934039
106,0.45,1.9983776
107,0.49,1.9939502
108,0.51,1.9691539
109,0.57,1.9410247
110,0.49,1.9800429
111,0.49,1.9809912
112,0.47,2.0219
113,0.44,1.9734225
114,0.47,1.9653968
115,0.47,1.9660982
116,0.45,1.9606161
117,0.46,1.9599602
118,0.53,1.8653197
119,0.49,1.9459941
120,0.47,1.8910866
121,0.44,1.90347
122,0.44,1.9505326
123,0.45,1.8843002
124,0.46,1.962007
125,0.45,1.9382869
126,0.55,1.8676803
127,0.46,1.9151032
128,0.55,1.809339
129,0.59,1.8657308
130,0.53,1.8782681
131,0.59,1.7994968
132,0.62,1.8025268
133,0.56,1.8342061
134,0.48,1.8579963
135,0.58,1.8313888
136,0.54,1.7725216
137,0.61,1.7588484
138,0.65,1.7521646
139,0.64,1.7082709
140,0.61,1.73708
141,0.54,1.7601178
142,0.63,1.7055336
143,0.68,1.6730882
144,0.54,1.7403688
145,0.57,1.6903427
146,0.6,1.7002764
147,0.56,1.7232032
148,0.68,1.6185602
149,0.65,1.7001257
150,0.59,1.65034
151,0.68,1.5300847
152,0.63,1.6492664
153,0.72,1.5697517
154,0.64,1.6149248
155,0.6,1.589906
156,0.63,1.5928856
157,0.62,1.6559052
158,0.63,1.5869613
159,0.71,1.5224108
160,0.59,1.5663735
161,0.61,1.5928012
162,0.63,1.5735917
163,0.62,1.5355666
164,0.64,1.5014033
165,0.65,1.542761
166,0.63,1.5461458
167,0.67,1.5193022
168,0.72,1.3297861
