0,154.99228
100,0.6481644
200,0.6069868
300,0.5722785
400,0.55720747
500,0.54975814
600,0.5384725
700,0.5223055
800,0.4968839
900,0.4637167
1000,0.43248144
1100,0.41338208
1200,0.40227368
1300,0.40108815
1400,0.39441788
1500,0.39829478
1600,0.3874499
1700,0.3986602
1800,0.3865129
1900,0.40555742
2000,0.38459387
2100,0.39492187
2200,0.3767102
2300,0.43252125
2400,0.37856156
2500,0.37959883
2600,0.3997701
2700,0.48070937
2800,0.37156406
2900,0.42374623
3000,0.38989636
3100,0.37025404
3200,0.39416543
3300,0.37923187
3400,0.3637731
3500,0.37542856
3600,0.3866406
3700,0.3594745
3800,0.35765162
3900,0.36821324
4000,0.37957448
4100,0.35554922
4200,0.37113526
4300,0.3703263
4400,0.35769054
4500,0.3492647
4600,0.354579
4700,0.35113028
4800,0.38426256
4900,0.34327945
5000,0.3422613
5100,0.34778634
5200,0.33877105
5300,0.33781224
5400,0.34287924
5500,0.36417267
5600,0.33477226
5700,0.33935618
5800,0.33334655
5900,0.3452119
6000,0.33348486
6100,0.33049464
6200,0.32539496
6300,0.3238264
6400,0.3235877
6500,0.34422675
6600,0.32127255
6700,0.32095245
6800,0.32221857
6900,0.31742465
7000,0.31649542
7100,0.31757143
7200,0.31913736
7300,0.32363048
7400,0.3146631
7500,0.31345153
7600,0.31486666
7700,0.31454408
7800,0.3271635
7900,0.31281915
8000,0.32151884
8100,0.30983847
8200,0.30972168
8300,0.3151813
8400,0.31484568
8500,0.31406254
8600,0.30804193
8700,0.31264648
8800,0.318234
8900,0.31333056
9000,0.3054878
9100,0.30666798
9200,0.30533302
9300,0.3171526
9400,0.30622143
9500,0.3065277
9600,0.30447856
9700,0.308751
9800,0.30870855
9900,0.30778235
10000,0.30427572
10100,0.30188996
10200,0.3025624
10300,0.30319923
10400,0.3010615
10500,0.300723
10600,0.30093768
10700,0.29971644
10800,0.3021573
10900,0.29920876
11000,0.29999933
11100,0.3102604
11200,0.29959616
11300,0.29911083
11400,0.3069164
11500,0.29781863
11600,0.29957128
11700,0.2988336
11800,0.30397958
11900,0.30564067
12000,0.29887506
12100,0.29550368
12200,0.29626834
12300,0.2986806
12400,0.2981991
12500,0.2958175
12600,0.30273566
12700,0.30860835
12800,0.29587764
12900,0.29698655
13000,0.30503368
13100,0.29652712
13200,0.29591176
13300,0.29354212
13400,0.2945874
13500,0.2951472
13600,0.29601848
13700,0.29241788
13800,0.29496866
13900,0.29302552
14000,0.2923899
14100,0.29202667
14200,0.29026037
14300,0.291316
14400,0.29112113
14500,0.2928924
14600,0.29070747
14700,0.30040738
14800,0.30882108
14900,0.28967586
15000,0.28901625
15100,0.29381442
15200,0.28990382
15300,0.28951275
15400,0.29121155
15500,0.28757
15600,0.29043072
15700,0.28723675
15800,0.28927585
15900,0.28680652
16000,0.28956148
16100,0.29083616
16200,0.2858759
16300,0.2858653
16400,0.2875825
16500,0.28644824
16600,0.28529054
16700,0.2904521
16800,0.28500298
16900,0.2869401
17000,0.28575158
17100,0.28362775
17200,0.28530043
17300,0.29140025
17400,0.28366393
17500,0.28564823
17600,0.28868455
17700,0.2827861
17800,0.28462443
17900,0.28295738
18000,0.2913599
18100,0.28208646
18200,0.28222924
18300,0.28722
18400,0.28227606
18500,0.3091764
18600,0.28064895
18700,0.28967068
18800,0.29398912
18900,0.28195393
19000,0.28054562
19100,0.2821183
19200,0.28028697
19300,0.2799479
19400,0.28663278
19500,0.27976274
19600,0.2792415
19700,0.27939466
19800,0.27851644
19900,0.28455874
20000,0.2970332
20100,0.2815847
20200,0.285377
20300,0.27771884
20400,0.2786301
20500,0.27760917
20600,0.2772801
20700,0.28355253
20800,0.28013834
20900,0.28871664
21000,0.27860788
21100,0.27637887
21200,0.2766245
21300,0.28283828
21400,0.2787585
21500,0.27617672
21600,0.28911492
21700,0.27559233
21800,0.27501777
21900,0.27487445
22000,0.27681357
22100,0.2751569
22200,0.27851415
22300,0.27462056
22400,0.27610087
22500,0.27530777
22600,0.2855502
22700,0.277448
22800,0.28115195
22900,0.27330676
23000,0.2729811
23100,0.27303147
23200,0.27434123
23300,0.2726891
23400,0.2726901
23500,0.28491113
23600,0.27266464
23700,0.27388245
23800,0.27224886
23900,0.27516127
