0,0.11,3.9959314
1,0.14,3.1340122
2,0.13,2.9208744
3,0.11,2.8300235
4,0.07,2.8787217
5,0.17,2.5227327
6,0.16,2.3920388
7,0.12,2.4931273
8,0.12,2.446388
9,0.22,2.2685087
10,0.18,2.296376
11,0.21,2.2400696
12,0.22,2.1783705
13,0.36,2.1147337
14,0.3,2.130792
15,0.28,2.2435815
16,0.28,2.1771836
17,0.27,2.2906954
18,0.32,2.2429094
19,0.34,2.1270509
20,0.38,1.9939871
21,0.37,2.0397382
22,0.44,1.863625
23,0.33,2.0488777
24,0.42,1.8811282
25,0.41,1.8453237
26,0.4,1.7833077
27,0.49,1.7668682
28,0.53,1.7003455
29,0.46,1.7374408
30,0.48,1.6559719
31,0.47,1.6499956
32,0.56,1.6401491
33,0.56,1.5443584
34,0.6,1.6052482
35,0.54,1.5442336
36,0.58,1.5350657
37,0.53,1.5952682
38,0.56,1.5492522
39,0.55,1.4718578
40,0.56,1.5371182
41,0.63,1.3844296
42,0.65,1.3574024
43,0.64,1.4009488
44,0.6,1.3909125
45,0.7,1.222221
46,0.72,1.2191643
47,0.65,1.3061035
48,0.59,1.2949988
49,0.64,1.3427767
50,0.63,1.2979413
51,0.72,1.1886852
52,0.69,1.1003747
53,0.74,1.0758611
54,0.64,1.2328881
55,0.71,1.1485307
56,0.79,0.958646
57,0.72,1.0761813
58,0.81,0.9594746
59,0.77,0.92335564
60,0.73,0.98515534
61,0.69,1.088525
62,0.8,0.94523
63,0.84,0.9144736
64,0.74,1.051637
65,0.72,0.9525308
66,0.78,0.9315063
67,0.81,0.89733064
68,0.8,0.8474928
69,0.77,0.89673424
70,0.7,1.0213913
71,0.79,0.80790544
72,0.83,0.812476
73,0.8,0.8176319
74,0.77,0.8212256
75,0.84,0.76994604
76,0.85,0.749796
77,0.77,0.75637305
78,0.8,0.76007867
79,0.86,0.6730076
80,0.87,0.6090201
81,0.84,0.7245976
82,0.78,0.75555414
83,0.83,0.7103963
84,0.81,0.61545104
85,0.8,0.6746109
86,0.75,0.779462
87,0.87,0.5670495
88,0.87,0.5515509
89,0.84,0.64877594
90,0.89,0.5609895
91,0.86,0.6202642
92,0.87,0.5978017
93,0.86,0.5692724
94,0.75,0.81112236
95,0.9,0.51740235
96,0.86,0.5562755
97,0.85,0.55997854
98,0.86,0.635914
99,0.81,0.6786959
100,0.86,0.56395555
101,0.88,0.52902085
102,0.87,0.6342936
103,0.8,0.5876785
104,0.89,0.48150045
105,0.82,0.6374757
106,0.9,0.48011073
107,0.84,0.5237705
108,0.87,0.54584384
109,0.88,0.50042945
110,0.89,0.4769599
111,0.87,0.5480309
112,0.84,0.5441326
113,0.9,0.44343558
114,0.89,0.39656425
115,0.87,0.5532181
116,0.95,0.3983927
117,0.89,0.43879893
118,0.87,0.51465195
119,0.89,0.43291175
120,0.81,0.5621363
121,0.89,0.42102498
122,0.87,0.48956504
123,0.83,0.51506686
124,0.88,0.46503553
125,0.89,0.3501583
126,0.94,0.40085483
127,0.92,0.3629264
128,0.86,0.48724
129,0.88,0.46773094
130,0.9,0.46279702
131,0.91,0.42935356
132,0.92,0.39442497
133,0.87,0.46900615
134,0.86,0.5448973
135,0.91,0.3471033
136,0.9,0.44132197
137,0.89,0.4090923
138,0.85,0.43950528
139,0.89,0.42536438
140,0.88,0.43730405
141,0.86,0.44305402
142,0.85,0.52633196
143,0.88,0.40178448
144,0.89,0.3854422
145,0.88,0.3886032
146,0.87,0.39275524
147,0.88,0.38960502
148,0.91,0.35571694
149,0.9,0.36735794
150,0.9,0.33569622
151,0.93,0.3205083
152,0.89,0.40502197
153,0.88,0.40546623
154,0.87,0.3785524
155,0.92,0.3925103
156,0.88,0.4984837
157,0.86,0.42881152
158,0.88,0.3825351
159,0.94,0.23519817
160,0.91,0.4218956
161,0.87,0.4567012
162,0.86,0.4445414
163,0.9,0.39035088
164,0.88,0.40989915
165,0.96,0.28654
166,0.89,0.35720772
167,0.88,0.38005674
168,0.89,0.4644172
169,0.9,0.39527947
170,0.89,0.34001443
171,0.88,0.38452622
172,0.93,0.31863704
173,0.9,0.39306542
174,0.93,0.28689826
175,0.84,0.4787504
176,0.9,0.3419681
177,0.86,0.46607503
178,0.9,0.33156082
179,0.88,0.38551113
180,0.93,0.34557793
181,0.9,0.35216463
182,0.92,0.3173071
183,0.89,0.36633965
184,0.91,0.4119842
185,0.81,0.42474955
186,0.89,0.3834342
187,0.88,0.36373025
188,0.92,0.34409752
189,0.88,0.3640078
190,0.91,0.32382798
191,0.9,0.28410372
192,0.9,0.36081514
193,0.98,0.19644323
194,0.91,0.32099232
195,0.95,0.2375148
196,0.92,0.25922546
197,0.96,0.257802
198,0.88,0.3453136
199,0.93,0.22103746
200,0.91,0.2971822
201,0.91,0.28673115
202,0.93,0.2969948
203,0.93,0.27196586
204,0.93,0.22201307
205,0.85,0.38694105
206,0.89,0.33914277
207,0.88,0.5383371
208,0.96,0.18887833
209,0.95,0.19502178
210,0.93,0.27417323
211,0.96,0.2543671
212,0.96,0.23377557
213,0.87,0.34240764
214,0.9,0.34147155
215,0.94,0.2519983
216,0.95,0.22812349
217,0.88,0.36709052
218,0.91,0.32666898
219,0.93,0.32220128
220,0.92,0.28138608
221,0.92,0.26183686
222,0.95,0.28347903
223,0.92,0.32858682
224,0.91,0.31847847
225,0.94,0.2597691
226,0.88,0.39794448
227,0.89,0.253241
228,0.94,0.261451
229,0.91,0.295533
230,0.92,0.23844567
231,0.91,0.32845867
232,0.91,0.30319142
233,0.92,0.26557675
234,0.91,0.27778625
235,0.93,0.25476083
236,0.92,0.24421874
237,0.92,0.23690204
238,0.91,0.3061039
239,0.95,0.20353262
240,0.94,0.21203777
241,0.94,0.24558085
242,0.94,0.34839687
243,0.92,0.27815053
244,0.89,0.45438233
245,0.96,0.14864102
246,0.92,0.23971434
247,0.94,0.20719618
248,0.96,0.18113089
249,0.88,0.34520435
250,0.92,0.24812971
251,0.96,0.2708021
252,0.9,0.35556892
253,0.94,0.19001411
254,0.89,0.34375528
255,0.95,0.16822864
256,0.91,0.42719346
257,0.92,0.26152787
258,0.92,0.2469383
259,0.93,0.2999546
260,0.92,0.3123815
261,0.95,0.18917364
262,0.91,0.22774424
263,0.91,0.28437003
264,0.94,0.26235244
265,0.96,0.18613932
266,0.95,0.18163301
267,0.92,0.24925941
268,0.93,0.20031372
269,0.93,0.35197693
270,0.98,0.111030124
271,0.91,0.30148444
272,0.93,0.19294637
273,0.93,0.2799356
274,0.94,0.21066889
275,0.96,0.19055197
276,0.92,0.30616513
277,0.95,0.17996722
278,0.9,0.2592601
279,0.93,0.27223554
280,0.92,0.28783318
281,0.9,0.31169963
282,0.92,0.28736222
283,0.94,0.18527445
284,0.92,0.2981103
285,0.95,0.22755697
286,0.95,0.23644751
287,0.93,0.23010011
288,0.92,0.28824693
289,0.91,0.27494657
290,0.98,0.16300584
291,0.97,0.17277718
292,0.95,0.20792441
293,0.93,0.1794164
294,0.93,0.26877144
295,0.93,0.18837963
296,0.94,0.2046312
297,0.97,0.16135167
298,0.93,0.18791412
299,0.92,0.35118175
300,0.94,0.21738082
301,0.93,0.19092426
302,0.92,0.3153848
303,0.92,0.22661877
304,0.92,0.24314246
305,0.94,0.22238211
306,0.96,0.14810939
307,0.91,0.23731336
308,0.91,0.32981938
309,0.93,0.21240461
310,0.94,0.23118863
311,0.93,0.21745227
312,0.97,0.21060625
313,0.92,0.2808119
314,0.95,0.21871586
315,0.95,0.1975701
316,0.91,0.26110828
317,0.93,0.19657815
318,0.96,0.15447202
319,0.95,0.20070118
320,0.98,0.11618707
321,0.9,0.3620139
322,0.94,0.19335663
323,0.96,0.16829482
324,0.95,0.20343643
325,0.97,0.11557451
326,0.92,0.24440563
327,0.92,0.22997484
328,0.92,0.2667766
329,0.93,0.22584262
330,0.93,0.2105677
331,0.95,0.23332214
332,0.94,0.22568688
333,0.92,0.22467476
334,0.93,0.22841285
335,0.95,0.18791705
336,0.96,0.14022067
337,0.97,0.20620075
338,0.95,0.22284812
339,0.95,0.18525048
340,0.92,0.27878854
341,0.95,0.1936932
342,0.9,0.23923552
343,0.94,0.21543674
344,0.97,0.1525909
345,0.91,0.27670863
346,0.92,0.19784385
347,0.94,0.20511055
348,0.93,0.17327896
349,0.93,0.30425975
350,0.94,0.21060304
351,0.94,0.24703495
352,0.96,0.14946443
353,0.94,0.15742843
354,0.95,0.179623
355,0.95,0.26543856
356,0.94,0.23990895
357,0.95,0.16900766
358,0.96,0.15873256
359,0.97,0.13286988
360,0.93,0.21979067
