0,0.09,3.1717093
1,0.13,2.7497387
2,0.16,2.5896194
3,0.24,2.2930677
4,0.15,2.1928444
5,0.25,2.1538787
6,0.23,2.0862818
7,0.23,2.1443398
8,0.21,2.1026287
9,0.23,2.0631247
10,0.25,2.0702546
11,0.3,2.0132499
12,0.31,1.9654971
13,0.38,1.8987755
14,0.46,1.7643793
15,0.47,1.7015281
16,0.47,1.8123581
17,0.41,1.8077968
18,0.42,1.7100015
19,0.48,1.6438828
20,0.44,1.7333708
21,0.44,1.6376492
22,0.48,1.4978354
23,0.49,1.5273137
24,0.53,1.4824263
25,0.49,1.4659886
26,0.55,1.3790416
27,0.61,1.3700887
28,0.58,1.3583089
29,0.58,1.2847679
30,0.7,1.1174372
31,0.6,1.2094978
32,0.6,1.1796982
33,0.64,1.1514665
34,0.77,0.992501
35,0.66,1.0816916
36,0.79,0.8979142
37,0.67,0.9876155
38,0.73,0.91718376
39,0.69,0.897846
40,0.71,0.97543234
41,0.78,0.8506225
42,0.73,0.86960196
43,0.79,0.81655633
44,0.83,0.69151175
45,0.72,0.9027986
46,0.72,0.8611537
47,0.72,0.7360764
48,0.82,0.66319937
49,0.77,0.724232
50,0.78,0.6621588
51,0.76,0.6660106
52,0.79,0.6964328
53,0.79,0.6567219
54,0.8,0.69934386
55,0.86,0.42294034
56,0.8,0.60866046
57,0.82,0.5175422
58,0.83,0.66682625
59,0.81,0.55187947
60,0.83,0.4712377
61,0.77,0.6821731
62,0.89,0.45021874
63,0.9,0.39836124
64,0.81,0.473717
65,0.85,0.45367
66,0.81,0.5989746
67,0.85,0.45680255
68,0.92,0.23957431
69,0.91,0.3442699
70,0.89,0.3587997
71,0.86,0.42173612
72,0.86,0.3828143
73,0.9,0.3514365
74,0.85,0.42742878
75,0.91,0.3599454
76,0.9,0.4084019
77,0.84,0.42711404
78,0.87,0.498717
79,0.82,0.78808886
80,0.83,0.45924217
81,0.83,0.5041635
82,0.87,0.43955913
83,0.87,0.4858227
84,0.87,0.5244004
85,0.86,0.40816984
86,0.86,0.44594422
87,0.91,0.3822027
88,0.9,0.30096033
89,0.92,0.2917762
90,0.88,0.4445256
91,0.91,0.28277943
92,0.92,0.34137967
93,0.89,0.34895515
94,0.91,0.2510255
95,0.85,0.46473208
96,0.88,0.4262988
97,0.94,0.1919064
98,0.91,0.441114
99,0.9,0.37965652
100,0.87,0.39635876
101,0.87,0.54400694
102,0.81,0.50896174
103,0.87,0.4580743
104,0.9,0.325296
105,0.95,0.26555392
106,0.94,0.21265264
107,0.87,0.3739846
108,0.88,0.3736132
109,0.9,0.3082428
110,0.87,0.42653233
111,0.82,0.717565
112,0.91,0.3916105
113,0.87,0.41391984
114,0.89,0.3394117
115,0.88,0.3872761
116,0.88,0.43609145
117,0.91,0.24680771
118,0.85,0.4519974
119,0.89,0.31370655
120,0.92,0.32198563
121,0.93,0.33540618
122,0.93,0.21776871
123,0.87,0.32553118
124,0.95,0.279566
125,0.86,0.42143548
126,0.92,0.25107434
127,0.91,0.3049758
128,0.92,0.33970502
129,0.92,0.32898667
130,0.9,0.37547025
131,0.92,0.23069891
132,0.94,0.24205174
133,0.94,0.24227141
134,0.9,0.3548743
135,0.89,0.36714065
136,0.87,0.47163185
137,0.9,0.36581558
138,0.9,0.23170976
139,0.93,0.23303038
140,0.96,0.17607285
141,0.91,0.25614607
142,0.95,0.14275865
143,0.91,0.34348598
144,0.84,0.5382713
145,0.9,0.4119289
146,0.92,0.25196597
147,0.91,0.31174245
148,0.95,0.17300871
149,0.91,0.30025372
150,0.9,0.29336864
151,0.89,0.419427
152,0.93,0.3017106
153,0.87,0.44867572
154,0.93,0.28574386
155,0.93,0.29136375
156,0.89,0.31979072
157,0.86,0.40593064
158,0.97,0.1398167
159,0.93,0.24732761
160,0.9,0.3507035
161,0.95,0.16925105
162,0.94,0.17178337
163,0.83,0.61697817
164,0.9,0.3198152
165,0.89,0.44709408
166,0.9,0.27870882
167,0.93,0.22871189
168,0.93,0.33791983
169,0.9,0.3104553
170,0.92,0.22505316
171,0.93,0.24242614
172,0.94,0.18383785
173,0.92,0.25259662
174,0.93,0.27298087
175,0.87,0.38614377
176,0.89,0.27437663
177,0.95,0.2110574
178,0.89,0.34597865
179,0.92,0.30560005
180,0.94,0.21110791
181,0.94,0.2716787
182,0.95,0.1684954
183,0.91,0.26144436
184,0.89,0.37155876
185,0.91,0.32604495
186,0.93,0.2417605
187,0.88,0.43455178
188,0.96,0.19070226
189,0.95,0.16879307
190,0.95,0.21302938
191,0.92,0.30082214
192,0.9,0.28391734
193,0.91,0.30801803
194,0.95,0.1778782
195,0.93,0.2925273
196,0.99,0.070868306
197,0.95,0.18342388
198,0.92,0.2384435
199,0.94,0.23008174
200,0.96,0.14196593
201,0.9,0.32929295
202,0.91,0.29722348
203,0.89,0.29231176
204,0.89,0.33698055
205,0.95,0.1916944
206,0.95,0.18657084
207,0.96,0.13912909
208,0.92,0.21259034
209,0.91,0.30150577
210,0.9,0.32999527
211,0.91,0.20027111
212,0.94,0.19576333
213,0.94,0.21810026
214,0.96,0.1734324
215,0.92,0.21886925
216,0.91,0.23094417
