0.0,0.97851443
0.001,0.97951436
0.002,0.9805186
0.003,0.98152566
0.004,0.9825337
0.005,0.9835379
0.006,0.98454547
0.007,0.9855492
0.008,0.98655486
0.009000000000000001,0.9875667
0.01,0.9885638
0.011,0.98957133
0.012,0.99059033
0.013000000000000001,0.9915979
0.014,0.9926002
0.015,0.9936073
0.016,0.99461865
0.017,0.99562144
0.018000000000000002,0.99663186
0.019,0.9976351
0.02,0.9986527
0.021,0.99963593
0.022,1.0006549
0.023,1.001662
0.024,1.0026729
0.025,1.0036767
0.026000000000000002,1.0046856
0.027,1.0056903
0.028,1.0066936
0.029,1.0077112
0.03,1.0087135
0.031,1.0097182
0.032,1.0107205
0.033,1.0117304
0.034,1.0127323
0.035,1.0137489
0.036000000000000004,1.0147612
0.037,1.0157602
0.038,1.016772
0.039,1.017772
0.04,1.0187781
0.041,1.0197866
0.042,1.020788
0.043000000000000003,1.0218041
0.044,1.0227988
0.045,1.0238221
0.046,1.0248191
0.047,1.0258281
0.048,1.0268271
0.049,1.0278413
0.05,1.028846
0.051000000000000004,1.0298579
0.052000000000000005,1.0308607
0.053,1.031862
0.054,1.0328801
0.055,1.0338733
0.056,1.0348909
0.057,1.0359051
0.058,1.0369108
0.059000000000000004,1.0379097
0.06,1.0389187
0.061,1.0399215
0.062,1.0409248
0.063,1.0419362
0.064,1.0429528
0.065,1.0439513
0.066,1.044956
0.067,1.0459721
0.068,1.0469677
0.069,1.0479801
0.07,1.0489933
0.07100000000000001,1.0500023
0.07200000000000001,1.0510037
0.073,1.0519993
0.074,1.0530121
0.075,1.0540082
0.076,1.0550268
0.077,1.0560353
0.078,1.0570462
0.079,1.0580404
0.08,1.0590589
0.081,1.0600626
0.082,1.0610673
0.083,1.0620863
0.084,1.0630801
0.085,1.064091
0.08600000000000001,1.0651019
0.08700000000000001,1.0661066
0.088,1.0671074
0.089,1.0681188
0.09,1.0691335
0.091,1.0701025
0.092,1.0710447
0.093,1.0719879
0.094,1.0729444
0.095,1.0738838
0.096,1.0748241
0.097,1.0757802
0.098,1.076729
0.099,1.0776718
0.1,1.0786316
0.101,1.0795763
0.10200000000000001,1.0805204
0.10300000000000001,1.0814745
0.10400000000000001,1.0824211
0.105,1.0833638
0.106,1.0843165
0.107,1.0852649
0.108,1.0862172
0.109,1.0871537
0.11,1.0880926
0.111,1.0890424
0.112,1.089987
0.113,1.0909402
0.114,1.0919001
0.115,1.0928433
0.116,1.0937912
0.117,1.0947349
0.11800000000000001,1.095679
0.11900000000000001,1.096626
0.12,1.0975769
0.121,1.0985181
0.122,1.0994709
0.123,1.100425
0.124,1.1013706
0.125,1.1023052
0.126,1.1032684
0.127,1.1042073
0.128,1.1051548
0.129,1.1061008
0.13,1.1070502
0.131,1.1079967
0.132,1.1089528
0.133,1.1098874
0.134,1.1108472
0.135,1.1117861
0.136,1.1127355
0.137,1.1136901
0.138,1.1146309
0.139,1.1155846
0.14,1.116534
0.14100000000000001,1.1174781
0.14200000000000002,1.118428
0.14300000000000002,1.1193707
0.14400000000000002,1.1203034
0.145,1.1212614
0.146,1.1222112
0.147,1.1231592
0.148,1.1241143
0.149,1.1250494
0.15,1.1260049
